Timestamp,"Data
",,,
01:03.2,"Roll: -17.20 degrees, Pitch: -18.28 degrees",,,
01:03.2,"Roll: -17.82 degrees, Pitch: -18.27 degrees",,,
01:03.2,"Roll: -17.64 degrees, Pitch: -18.52 degrees",,,
01:03.2,"Roll: -17.81 degrees, Pitch: -18.14 degrees",,,
01:03.2,"Roll: -17.77 degrees, Pitch: -18.36 degrees",,,
01:03.2,"Roll: -17.42 degrees, Pitch: -18.82 degrees",,,
01:03.2,"Roll: -17.60 degrees, Pitch: -18.47 degrees",,,
01:03.3,"Roll: -16.84 degrees, Pitch: -18.39 degrees",,,
01:03.3,"Roll: -17.08 degrees, Pitch: -18.94 degrees",,,
01:03.3,"Roll: -17.26 degrees, Pitch: -18.65 degrees",,,
01:03.3,"Roll: -17.70 degrees, Pitch: -18.72 degrees",,,
01:03.3,"Roll: -17.42 degrees, Pitch: -18.63 degrees",,,
01:03.3,"Roll: -17.68 degrees, Pitch: -18.50 degrees",,,
01:03.3,"Roll: -17.68 degrees, Pitch: -18.64 degrees",,,
01:03.3,"Roll: -17.41 degrees, Pitch: -18.87 degrees",,,
01:03.3,"Roll: -17.80 degrees, Pitch: -18.91 degrees",,,
01:03.4,"Roll: -17.61 degrees, Pitch: -18.58 degrees",,,
01:03.4,"Roll: -17.72 degrees, Pitch: -18.66 degrees",,,
01:03.4,"Roll: -17.25 degrees, Pitch: -18.27 degrees",,,
01:03.4,"Roll: -17.52 degrees, Pitch: -18.22 degrees",,,
01:03.4,"Roll: -17.41 degrees, Pitch: -18.19 degrees",,,
01:03.4,"Roll: -17.66 degrees, Pitch: -18.64 degrees",,,
01:03.4,"Roll: -18.09 degrees, Pitch: -19.05 degrees",,,
01:03.4,"Roll: -17.85 degrees, Pitch: -18.78 degrees",,,
01:03.4,"Roll: -17.84 degrees, Pitch: -18.91 degrees",,,
01:03.5,"Roll: -17.37 degrees, Pitch: -18.98 degrees",,,
01:03.5,"Roll: -17.66 degrees, Pitch: -18.43 degrees",,,
01:03.5,"Roll: -17.50 degrees, Pitch: -18.82 degrees",,,
01:03.5,"Roll: -17.34 degrees, Pitch: -18.42 degrees",,,
01:03.5,"Roll: -17.40 degrees, Pitch: -18.41 degrees",,,
01:03.5,"Roll: -17.98 degrees, Pitch: -19.01 degrees",,,
01:03.5,"Roll: -17.26 degrees, Pitch: -18.91 degrees",,,
01:03.5,"Roll: -17.08 degrees, Pitch: -18.67 degrees",,,
01:03.5,"Roll: -17.33 degrees, Pitch: -18.57 degrees",,,
01:03.6,"Roll: -17.47 degrees, Pitch: -18.54 degrees",,,
01:03.6,"Roll: -17.38 degrees, Pitch: -18.21 degrees",,,
01:03.6,"Roll: -16.87 degrees, Pitch: -18.63 degrees",,,
01:03.6,"Roll: -17.25 degrees, Pitch: -18.29 degrees",,,
01:03.6,"Roll: -17.77 degrees, Pitch: -18.66 degrees",,,
01:03.6,"Roll: -17.13 degrees, Pitch: -18.26 degrees",,,
01:03.6,"Roll: -17.16 degrees, Pitch: -18.88 degrees",,,
01:03.6,"Roll: -17.32 degrees, Pitch: -18.57 degrees",,,
01:03.6,"Roll: -16.97 degrees, Pitch: -18.83 degrees",,,
01:03.7,"Roll: -17.30 degrees, Pitch: -19.06 degrees",,,
01:03.7,"Roll: -17.20 degrees, Pitch: -18.69 degrees",,,
01:03.7,"Roll: -17.45 degrees, Pitch: -18.73 degrees",,,
01:03.7,"Roll: -17.13 degrees, Pitch: -18.87 degrees",,,
01:03.7,"Roll: -17.09 degrees, Pitch: -18.86 degrees",,,
01:03.7,"Roll: -17.73 degrees, Pitch: -18.65 degrees",,,
01:03.7,"Roll: -16.93 degrees, Pitch: -18.96 degrees",,,
01:03.7,"Roll: -17.06 degrees, Pitch: -18.79 degrees",,,
01:03.7,"Roll: -17.34 degrees, Pitch: -18.71 degrees",,,
01:03.8,"Roll: -17.51 degrees, Pitch: -18.75 degrees",,,
01:03.8,"Roll: -17.80 degrees, Pitch: -19.03 degrees",,,
01:03.8,"Roll: -17.81 degrees, Pitch: -19.04 degrees",,,
01:03.8,"Roll: -17.37 degrees, Pitch: -18.93 degrees",,,
01:03.8,"Roll: -17.51 degrees, Pitch: -19.91 degrees",,,
01:03.8,"Roll: -17.02 degrees, Pitch: -19.11 degrees",,,
01:03.8,"Roll: -17.81 degrees, Pitch: -18.75 degrees",,,
01:03.8,"Roll: -17.74 degrees, Pitch: -19.01 degrees",,,
01:03.8,"Roll: -17.39 degrees, Pitch: -19.01 degrees",,,
01:03.9,"Roll: -17.21 degrees, Pitch: -19.01 degrees",,,
01:03.9,"Roll: -17.24 degrees, Pitch: -18.87 degrees",,,
01:03.9,"Roll: -17.23 degrees, Pitch: -18.98 degrees",,,
01:03.9,"Roll: -17.32 degrees, Pitch: -18.50 degrees",,,
01:03.9,"Roll: -17.83 degrees, Pitch: -18.68 degrees",,,
01:03.9,"Roll: -17.18 degrees, Pitch: -18.66 degrees",,,
01:03.9,"Roll: -17.65 degrees, Pitch: -18.86 degrees",,,
01:03.9,"Roll: -17.51 degrees, Pitch: -18.88 degrees",,,
01:03.9,"Roll: -17.35 degrees, Pitch: -18.39 degrees",,,
01:04.0,"Roll: -17.71 degrees, Pitch: -18.70 degrees",,,
01:04.0,"Roll: -17.34 degrees, Pitch: -18.80 degrees",,,
01:04.0,"Roll: -17.23 degrees, Pitch: -19.19 degrees",,,
01:04.0,"Roll: -17.31 degrees, Pitch: -18.72 degrees",,,
01:04.0,"Roll: -17.51 degrees, Pitch: -18.65 degrees",,,
01:04.0,"Roll: -17.47 degrees, Pitch: -18.96 degrees",,,
01:04.0,"Roll: -17.68 degrees, Pitch: -18.85 degrees",,,
01:04.0,"Roll: -17.80 degrees, Pitch: -19.47 degrees",,,
01:04.0,"Roll: -18.20 degrees, Pitch: -19.03 degrees",,,
01:04.1,"Roll: -18.25 degrees, Pitch: -19.00 degrees",,,
01:04.1,"Roll: -17.92 degrees, Pitch: -19.50 degrees",,,
01:04.1,"Roll: -17.86 degrees, Pitch: -18.66 degrees",,,
01:04.1,"Roll: -17.68 degrees, Pitch: -18.49 degrees",,,
01:04.1,"Roll: -17.76 degrees, Pitch: -18.19 degrees",,,
01:04.1,"Roll: -17.88 degrees, Pitch: -17.88 degrees",,,
01:04.1,"Roll: -17.06 degrees, Pitch: -17.57 degrees",,,
01:04.1,"Roll: -16.85 degrees, Pitch: -18.58 degrees",,,
01:04.1,"Roll: -17.18 degrees, Pitch: -18.44 degrees",,,
01:04.1,"Roll: -17.74 degrees, Pitch: -18.76 degrees",,,
01:04.2,"Roll: -17.02 degrees, Pitch: -18.49 degrees",,,
01:04.2,"Roll: -16.72 degrees, Pitch: -18.34 degrees",,,
01:04.2,"Roll: -17.13 degrees, Pitch: -18.12 degrees",,,
01:04.2,"Roll: -17.34 degrees, Pitch: -18.82 degrees",,,
01:04.2,"Roll: -16.97 degrees, Pitch: -18.06 degrees",,,
01:04.2,"Roll: -17.53 degrees, Pitch: -18.39 degrees",,,
01:04.2,"Roll: -17.49 degrees, Pitch: -18.67 degrees",,,
01:04.2,"Roll: -17.22 degrees, Pitch: -18.35 degrees",,,
01:04.2,"Roll: -17.07 degrees, Pitch: -18.63 degrees",,,
01:04.3,"Roll: -17.48 degrees, Pitch: -18.02 degrees",,,
01:04.3,"Roll: -17.10 degrees, Pitch: -18.58 degrees",,,
01:04.3,"Roll: -16.95 degrees, Pitch: -18.53 degrees",,,
01:04.3,"Roll: -17.00 degrees, Pitch: -18.33 degrees",,,
01:04.3,"Roll: -17.20 degrees, Pitch: -18.36 degrees",,,
01:04.3,"Roll: -16.66 degrees, Pitch: -18.43 degrees",,,
01:04.3,"Roll: -17.08 degrees, Pitch: -18.67 degrees",,,
01:04.3,"Roll: -16.58 degrees, Pitch: -18.81 degrees",,,
01:04.3,"Roll: -17.25 degrees, Pitch: -18.70 degrees",,,
01:04.4,"Roll: -16.97 degrees, Pitch: -18.74 degrees",,,
01:04.4,"Roll: -16.91 degrees, Pitch: -19.30 degrees",,,
01:04.4,"Roll: -17.18 degrees, Pitch: -18.71 degrees",,,
01:04.4,"Roll: -16.84 degrees, Pitch: -19.11 degrees",,,
01:04.4,"Roll: -16.71 degrees, Pitch: -18.70 degrees",,,
01:04.4,"Roll: -16.88 degrees, Pitch: -18.82 degrees",,,
01:04.4,"Roll: -16.95 degrees, Pitch: -18.53 degrees",,,
01:04.4,"Roll: -16.93 degrees, Pitch: -18.51 degrees",,,
01:04.4,"Roll: -16.55 degrees, Pitch: -18.77 degrees",,,
01:04.5,"Roll: -17.11 degrees, Pitch: -18.86 degrees",,,
01:04.5,"Roll: -17.42 degrees, Pitch: -18.49 degrees",,,
01:04.5,"Roll: -17.07 degrees, Pitch: -18.13 degrees",,,
01:04.5,"Roll: -17.16 degrees, Pitch: -19.15 degrees",,,
01:04.5,"Roll: -17.00 degrees, Pitch: -18.49 degrees",,,
01:04.5,"Roll: -17.41 degrees, Pitch: -18.36 degrees",,,
01:04.5,"Roll: -16.86 degrees, Pitch: -18.49 degrees",,,
01:04.5,"Roll: -16.82 degrees, Pitch: -18.82 degrees",,,
01:04.5,"Roll: -17.43 degrees, Pitch: -18.25 degrees",,,
01:04.6,"Roll: -17.36 degrees, Pitch: -18.95 degrees",,,
01:04.6,"Roll: -17.33 degrees, Pitch: -19.06 degrees",,,
01:04.6,"Roll: -17.17 degrees, Pitch: -19.16 degrees",,,
01:04.6,"Roll: -17.40 degrees, Pitch: -19.21 degrees",,,
01:04.6,"Roll: -17.55 degrees, Pitch: -19.11 degrees",,,
01:04.6,"Roll: -17.23 degrees, Pitch: -18.56 degrees",,,
01:04.6,"Roll: -17.36 degrees, Pitch: -19.35 degrees",,,
01:04.6,"Roll: -16.81 degrees, Pitch: -20.05 degrees",,,
01:04.6,"Roll: -17.84 degrees, Pitch: -18.59 degrees",,,
01:04.7,"Roll: -17.40 degrees, Pitch: -18.61 degrees",,,
01:04.7,"Roll: -16.94 degrees, Pitch: -18.90 degrees",,,
01:04.7,"Roll: -16.91 degrees, Pitch: -18.53 degrees",,,
01:04.7,"Roll: -16.24 degrees, Pitch: -18.62 degrees",,,
01:04.7,"Roll: -15.99 degrees, Pitch: -18.97 degrees",,,
01:04.7,"Roll: -16.39 degrees, Pitch: -18.60 degrees",,,
01:04.7,"Roll: -16.28 degrees, Pitch: -18.70 degrees",,,
01:04.7,"Roll: -16.29 degrees, Pitch: -19.23 degrees",,,
01:04.7,"Roll: -16.74 degrees, Pitch: -19.62 degrees",,,
01:04.8,"Roll: -16.78 degrees, Pitch: -19.09 degrees",,,
01:04.8,"Roll: -17.26 degrees, Pitch: -18.98 degrees",,,
01:04.8,"Roll: -17.18 degrees, Pitch: -18.94 degrees",,,
01:04.8,"Roll: -16.97 degrees, Pitch: -19.14 degrees",,,
01:04.8,"Roll: -16.75 degrees, Pitch: -18.77 degrees",,,
01:04.8,"Roll: -16.85 degrees, Pitch: -19.30 degrees",,,
01:04.8,"Roll: -16.91 degrees, Pitch: -19.18 degrees",,,
01:04.8,"Roll: -16.79 degrees, Pitch: -19.25 degrees",,,
01:04.8,"Roll: -16.68 degrees, Pitch: -18.67 degrees",,,
01:04.9,"Roll: -16.61 degrees, Pitch: -18.76 degrees",,,
01:04.9,"Roll: -17.16 degrees, Pitch: -18.61 degrees",,,
01:04.9,"Roll: -16.74 degrees, Pitch: -18.67 degrees",,,
01:04.9,"Roll: -16.87 degrees, Pitch: -18.76 degrees",,,
01:04.9,"Roll: -16.41 degrees, Pitch: -19.13 degrees",,,
01:04.9,"Roll: -16.58 degrees, Pitch: -19.32 degrees",,,
01:04.9,"Roll: -15.63 degrees, Pitch: -20.06 degrees",,,
01:04.9,"Roll: -16.09 degrees, Pitch: -20.21 degrees",,,
01:04.9,"Roll: -15.65 degrees, Pitch: -19.86 degrees",,,
01:05.0,"Roll: -16.39 degrees, Pitch: -19.50 degrees",,,
01:05.0,"Roll: -16.42 degrees, Pitch: -20.07 degrees",,,
01:05.0,"Roll: -15.40 degrees, Pitch: -19.69 degrees",,,
01:05.0,"Roll: -15.69 degrees, Pitch: -20.09 degrees",,,
01:05.0,"Roll: -15.90 degrees, Pitch: -19.71 degrees",,,
01:05.0,"Roll: -16.22 degrees, Pitch: -19.30 degrees",,,
01:05.0,"Roll: -16.34 degrees, Pitch: -19.06 degrees",,,
01:05.0,"Roll: -16.57 degrees, Pitch: -19.35 degrees",,,
01:05.0,"Roll: -16.73 degrees, Pitch: -20.17 degrees",,,
01:05.1,"Roll: -16.49 degrees, Pitch: -19.66 degrees",,,
01:05.1,"Roll: -16.11 degrees, Pitch: -19.91 degrees",,,
01:05.1,"Roll: -16.63 degrees, Pitch: -19.87 degrees",,,
01:05.1,"Roll: -16.33 degrees, Pitch: -19.76 degrees",,,
01:05.1,"Roll: -16.34 degrees, Pitch: -19.85 degrees",,,
01:05.1,"Roll: -16.35 degrees, Pitch: -19.86 degrees",,,
01:05.1,"Roll: -15.96 degrees, Pitch: -19.38 degrees",,,
01:05.1,"Roll: -16.38 degrees, Pitch: -19.60 degrees",,,
01:05.1,"Roll: -15.91 degrees, Pitch: -19.66 degrees",,,
01:05.2,"Roll: -16.65 degrees, Pitch: -19.11 degrees",,,
01:05.2,"Roll: -16.31 degrees, Pitch: -19.80 degrees",,,
01:05.2,"Roll: -15.97 degrees, Pitch: -19.42 degrees",,,
01:05.2,"Roll: -15.71 degrees, Pitch: -19.42 degrees",,,
01:05.2,"Roll: -16.60 degrees, Pitch: -19.81 degrees",,,
01:05.2,"Roll: -15.40 degrees, Pitch: -20.19 degrees",,,
01:05.2,"Roll: -15.60 degrees, Pitch: -20.32 degrees",,,
01:05.2,"Roll: -15.55 degrees, Pitch: -19.96 degrees",,,
01:05.2,"Roll: -15.73 degrees, Pitch: -19.92 degrees",,,
01:05.2,"Roll: -15.78 degrees, Pitch: -20.02 degrees",,,
01:05.3,"Roll: -16.01 degrees, Pitch: -19.96 degrees",,,
01:05.3,"Roll: -15.94 degrees, Pitch: -19.29 degrees",,,
01:05.3,"Roll: -16.25 degrees, Pitch: -19.85 degrees",,,
01:05.3,"Roll: -16.29 degrees, Pitch: -18.95 degrees",,,
01:05.3,"Roll: -16.32 degrees, Pitch: -19.47 degrees",,,
01:05.3,"Roll: -16.36 degrees, Pitch: -19.89 degrees",,,
01:05.3,"Roll: -16.71 degrees, Pitch: -20.18 degrees",,,
01:05.3,"Roll: -16.66 degrees, Pitch: -19.64 degrees",,,
01:05.3,"Roll: -17.00 degrees, Pitch: -20.31 degrees",,,
01:05.4,"Roll: -16.44 degrees, Pitch: -19.66 degrees",,,
01:05.4,"Roll: -16.05 degrees, Pitch: -19.55 degrees",,,
01:05.4,"Roll: -16.23 degrees, Pitch: -20.56 degrees",,,
01:05.4,"Roll: -15.88 degrees, Pitch: -19.79 degrees",,,
01:05.4,"Roll: -16.21 degrees, Pitch: -19.56 degrees",,,
01:05.4,"Roll: -16.48 degrees, Pitch: -19.88 degrees",,,
01:05.4,"Roll: -16.40 degrees, Pitch: -19.71 degrees",,,
01:05.4,"Roll: -16.17 degrees, Pitch: -20.09 degrees",,,
01:05.4,"Roll: -16.27 degrees, Pitch: -20.01 degrees",,,
01:05.5,"Roll: -15.63 degrees, Pitch: -19.41 degrees",,,
01:05.5,"Roll: -15.94 degrees, Pitch: -19.57 degrees",,,
01:05.5,"Roll: -15.99 degrees, Pitch: -19.24 degrees",,,
01:05.5,"Roll: -16.21 degrees, Pitch: -19.56 degrees",,,
01:05.5,"Roll: -15.90 degrees, Pitch: -19.36 degrees",,,
01:05.5,"Roll: -16.14 degrees, Pitch: -19.68 degrees",,,
01:05.5,"Roll: -15.96 degrees, Pitch: -19.37 degrees",,,
01:05.5,"Roll: -15.70 degrees, Pitch: -19.23 degrees",,,
01:05.5,"Roll: -15.96 degrees, Pitch: -19.08 degrees",,,
01:05.6,"Roll: -16.00 degrees, Pitch: -19.20 degrees",,,
01:05.6,"Roll: -15.89 degrees, Pitch: -19.01 degrees",,,
01:05.6,"Roll: -15.41 degrees, Pitch: -19.14 degrees",,,
01:05.6,"Roll: -15.91 degrees, Pitch: -18.47 degrees",,,
01:05.6,"Roll: -15.03 degrees, Pitch: -19.18 degrees",,,
01:05.6,"Roll: -15.40 degrees, Pitch: -18.75 degrees",,,
01:05.6,"Roll: -15.74 degrees, Pitch: -18.68 degrees",,,
01:05.6,"Roll: -15.95 degrees, Pitch: -18.87 degrees",,,
01:05.6,"Roll: -16.66 degrees, Pitch: -18.71 degrees",,,
01:05.7,"Roll: -17.61 degrees, Pitch: -17.70 degrees",,,
01:05.7,"Roll: -17.93 degrees, Pitch: -18.67 degrees",,,
01:05.7,"Roll: -19.07 degrees, Pitch: -18.22 degrees",,,
01:05.7,"Roll: -19.12 degrees, Pitch: -18.63 degrees",,,
01:05.7,"Roll: -20.61 degrees, Pitch: -17.21 degrees",,,
01:05.7,"Roll: -21.07 degrees, Pitch: -17.47 degrees",,,
01:05.7,"Roll: -21.09 degrees, Pitch: -17.10 degrees",,,
01:05.7,"Roll: -20.87 degrees, Pitch: -17.27 degrees",,,
01:05.7,"Roll: -21.71 degrees, Pitch: -17.99 degrees",,,
01:05.8,"Roll: -20.22 degrees, Pitch: -18.82 degrees",,,
01:05.8,"Roll: -16.86 degrees, Pitch: -19.76 degrees",,,
01:05.8,"Roll: -16.08 degrees, Pitch: -20.42 degrees",,,
01:05.8,"Roll: -15.06 degrees, Pitch: -19.72 degrees",,,
01:05.8,"Roll: -10.87 degrees, Pitch: -23.13 degrees",,,
01:05.8,"Roll: -7.56 degrees, Pitch: -21.59 degrees",,,
01:05.8,"Roll: -3.44 degrees, Pitch: -23.08 degrees",,,
01:05.8,"Roll: -0.75 degrees, Pitch: -23.46 degrees",,,
01:05.8,"Roll: 2.95 degrees, Pitch: -24.67 degrees",,,
01:05.9,"Roll: 7.18 degrees, Pitch: -23.60 degrees",,,
01:05.9,"Roll: 12.97 degrees, Pitch: -22.66 degrees",,,
01:05.9,"Roll: 20.64 degrees, Pitch: -21.05 degrees",,,
01:05.9,"Roll: 29.14 degrees, Pitch: -17.54 degrees",,,
01:05.9,"Roll: 38.68 degrees, Pitch: -17.05 degrees",,,
01:05.9,"Roll: 46.40 degrees, Pitch: -14.05 degrees",,,
01:05.9,"Notification sent: Angle 40 detected",,,
01:06.0,"Notification sent: Angle 50 detected",,,
01:06.4,"Roll: 34.32 degrees, Pitch: -9.08 degrees",,,
01:06.4,"Roll: 24.59 degrees, Pitch: -9.05 degrees",,,
01:06.4,"Roll: 18.38 degrees, Pitch: -8.23 degrees",,,
01:06.4,"Roll: 14.53 degrees, Pitch: -8.63 degrees",,,
01:06.4,"Roll: 12.00 degrees, Pitch: -10.91 degrees",,,
01:06.5,"Roll: 9.31 degrees, Pitch: -10.00 degrees",,,
01:06.5,"Roll: 4.66 degrees, Pitch: -7.94 degrees",,,
01:06.5,"Roll: 0.26 degrees, Pitch: -6.50 degrees",,,
01:06.5,"Roll: -4.73 degrees, Pitch: -6.69 degrees",,,
01:06.5,"Roll: -9.14 degrees, Pitch: -4.89 degrees",,,
01:06.5,"Roll: -10.45 degrees, Pitch: -5.05 degrees",,,
01:06.5,"Roll: -7.62 degrees, Pitch: -9.70 degrees",,,
01:06.5,"Roll: -7.71 degrees, Pitch: -11.59 degrees",,,
01:06.5,"Roll: -11.11 degrees, Pitch: -13.54 degrees",,,
01:06.6,"Roll: -16.65 degrees, Pitch: -14.85 degrees",,,
01:06.6,"Roll: -20.68 degrees, Pitch: -16.56 degrees",,,
01:06.6,"Roll: -22.88 degrees, Pitch: -17.30 degrees",,,
01:06.6,"Roll: -25.95 degrees, Pitch: -17.29 degrees",,,
01:06.6,"Roll: -25.60 degrees, Pitch: -18.20 degrees",,,
01:06.6,"Roll: -21.28 degrees, Pitch: -18.73 degrees",,,
01:06.6,"Roll: -19.22 degrees, Pitch: -19.12 degrees",,,
01:06.6,"Roll: -19.53 degrees, Pitch: -18.98 degrees",,,
01:06.6,"Roll: -19.46 degrees, Pitch: -18.53 degrees",,,
01:06.6,"Roll: -18.76 degrees, Pitch: -18.55 degrees",,,
01:06.7,"Roll: -17.90 degrees, Pitch: -19.54 degrees",,,
01:06.7,"Roll: -17.55 degrees, Pitch: -19.64 degrees",,,
01:06.7,"Roll: -16.81 degrees, Pitch: -20.35 degrees",,,
01:06.7,"Roll: -14.87 degrees, Pitch: -18.73 degrees",,,
01:06.7,"Roll: -13.64 degrees, Pitch: -17.53 degrees",,,
01:06.7,"Roll: -13.30 degrees, Pitch: -16.65 degrees",,,
01:06.7,"Roll: -14.31 degrees, Pitch: -16.23 degrees",,,
01:06.7,"Roll: -14.89 degrees, Pitch: -17.55 degrees",,,
01:06.7,"Roll: -14.03 degrees, Pitch: -17.03 degrees",,,
01:06.8,"Roll: -12.82 degrees, Pitch: -17.58 degrees",,,
01:06.8,"Roll: -13.48 degrees, Pitch: -17.69 degrees",,,
01:06.8,"Roll: -13.51 degrees, Pitch: -18.28 degrees",,,
01:06.8,"Roll: -13.16 degrees, Pitch: -18.46 degrees",,,
01:06.8,"Roll: -14.25 degrees, Pitch: -18.00 degrees",,,
01:06.8,"Roll: -14.50 degrees, Pitch: -17.63 degrees",,,
01:06.8,"Roll: -13.59 degrees, Pitch: -18.08 degrees",,,
01:06.8,"Roll: -12.98 degrees, Pitch: -18.31 degrees",,,
01:06.8,"Roll: -13.48 degrees, Pitch: -19.00 degrees",,,
01:06.9,"Roll: -12.94 degrees, Pitch: -18.74 degrees",,,
01:06.9,"Roll: -12.19 degrees, Pitch: -19.28 degrees",,,
01:06.9,"Roll: -11.33 degrees, Pitch: -19.10 degrees",,,
01:06.9,"Roll: -11.09 degrees, Pitch: -18.84 degrees",,,
01:06.9,"Roll: -11.17 degrees, Pitch: -18.23 degrees",,,
01:06.9,"Roll: -11.56 degrees, Pitch: -17.79 degrees",,,
01:06.9,"Roll: -11.61 degrees, Pitch: -18.13 degrees",,,
01:06.9,"Roll: -11.47 degrees, Pitch: -18.18 degrees",,,
01:06.9,"Roll: -11.37 degrees, Pitch: -18.23 degrees",,,
01:07.0,"Roll: -11.65 degrees, Pitch: -17.74 degrees",,,
01:07.0,"Roll: -11.67 degrees, Pitch: -17.74 degrees",,,
01:07.0,"Roll: -11.18 degrees, Pitch: -17.84 degrees",,,
01:07.0,"Roll: -11.91 degrees, Pitch: -17.13 degrees",,,
01:07.0,"Roll: -12.14 degrees, Pitch: -17.39 degrees",,,
01:07.0,"Roll: -11.97 degrees, Pitch: -17.26 degrees",,,
01:07.0,"Roll: -11.83 degrees, Pitch: -17.18 degrees",,,
01:07.0,"Roll: -12.23 degrees, Pitch: -18.10 degrees",,,
01:07.0,"Roll: -11.77 degrees, Pitch: -18.58 degrees",,,
01:07.1,"Roll: -11.39 degrees, Pitch: -18.67 degrees",,,
01:07.1,"Roll: -11.91 degrees, Pitch: -18.71 degrees",,,
01:07.1,"Roll: -12.04 degrees, Pitch: -18.14 degrees",,,
01:07.1,"Roll: -12.21 degrees, Pitch: -17.91 degrees",,,
01:07.1,"Roll: -12.32 degrees, Pitch: -17.66 degrees",,,
01:07.1,"Roll: -12.36 degrees, Pitch: -17.74 degrees",,,
01:07.1,"Roll: -12.42 degrees, Pitch: -18.23 degrees",,,
01:07.1,"Roll: -12.33 degrees, Pitch: -17.78 degrees",,,
01:07.1,"Roll: -12.66 degrees, Pitch: -18.06 degrees",,,
01:07.2,"Roll: -11.97 degrees, Pitch: -18.17 degrees",,,
01:07.2,"Roll: -11.96 degrees, Pitch: -17.21 degrees",,,
01:07.2,"Roll: -12.14 degrees, Pitch: -17.11 degrees",,,
01:07.2,"Roll: -12.34 degrees, Pitch: -17.03 degrees",,,
01:07.2,"Roll: -12.56 degrees, Pitch: -17.40 degrees",,,
01:07.2,"Roll: -13.06 degrees, Pitch: -17.57 degrees",,,
01:07.2,"Roll: -12.19 degrees, Pitch: -17.43 degrees",,,
01:07.2,"Roll: -11.75 degrees, Pitch: -18.23 degrees",,,
01:07.2,"Roll: -11.92 degrees, Pitch: -17.80 degrees",,,
01:07.3,"Roll: -13.04 degrees, Pitch: -17.78 degrees",,,
01:07.3,"Roll: -12.96 degrees, Pitch: -17.81 degrees",,,
01:07.3,"Roll: -12.36 degrees, Pitch: -17.18 degrees",,,
01:07.3,"Roll: -12.73 degrees, Pitch: -17.65 degrees",,,
01:07.3,"Roll: -12.71 degrees, Pitch: -17.56 degrees",,,
01:07.3,"Roll: -12.30 degrees, Pitch: -18.12 degrees",,,
01:07.3,"Roll: -12.60 degrees, Pitch: -17.69 degrees",,,
01:07.3,"Roll: -13.01 degrees, Pitch: -17.76 degrees",,,
01:07.3,"Roll: -12.74 degrees, Pitch: -18.31 degrees",,,
01:07.4,"Roll: -12.88 degrees, Pitch: -17.82 degrees",,,
01:07.4,"Roll: -12.72 degrees, Pitch: -18.18 degrees",,,
01:07.4,"Roll: -11.96 degrees, Pitch: -18.50 degrees",,,
01:07.4,"Roll: -13.00 degrees, Pitch: -18.42 degrees",,,
01:07.4,"Roll: -13.17 degrees, Pitch: -18.34 degrees",,,
01:07.4,"Roll: -12.64 degrees, Pitch: -18.25 degrees",,,
01:07.4,"Roll: -12.23 degrees, Pitch: -18.05 degrees",,,
01:07.4,"Roll: -12.22 degrees, Pitch: -17.88 degrees",,,
01:07.4,"Roll: -12.37 degrees, Pitch: -18.38 degrees",,,
01:07.5,"Roll: -12.75 degrees, Pitch: -18.35 degrees",,,
01:07.5,"Roll: -12.84 degrees, Pitch: -18.02 degrees",,,
01:07.5,"Roll: -12.02 degrees, Pitch: -18.18 degrees",,,
01:07.5,"Roll: -12.77 degrees, Pitch: -18.03 degrees",,,
01:07.5,"Roll: -12.69 degrees, Pitch: -18.08 degrees",,,
01:07.5,"Roll: -12.66 degrees, Pitch: -17.97 degrees",,,
01:07.5,"Roll: -12.72 degrees, Pitch: -17.96 degrees",,,
01:07.5,"Roll: -12.57 degrees, Pitch: -17.41 degrees",,,
01:07.5,"Roll: -12.42 degrees, Pitch: -17.69 degrees",,,
01:07.6,"Roll: -12.34 degrees, Pitch: -18.18 degrees",,,
01:07.6,"Roll: -12.21 degrees, Pitch: -18.15 degrees",,,
01:07.6,"Roll: -12.30 degrees, Pitch: -17.82 degrees",,,
01:07.6,"Roll: -12.42 degrees, Pitch: -18.40 degrees",,,
01:07.6,"Roll: -12.06 degrees, Pitch: -18.43 degrees",,,
01:07.6,"Roll: -12.15 degrees, Pitch: -18.35 degrees",,,
01:07.6,"Roll: -12.44 degrees, Pitch: -18.43 degrees",,,
01:07.6,"Roll: -12.53 degrees, Pitch: -18.85 degrees",,,
01:07.6,"Roll: -12.29 degrees, Pitch: -18.71 degrees",,,
01:07.7,"Roll: -11.83 degrees, Pitch: -18.66 degrees",,,
01:07.7,"Roll: -12.64 degrees, Pitch: -18.77 degrees",,,
01:07.7,"Roll: -12.72 degrees, Pitch: -18.44 degrees",,,
01:07.7,"Roll: -12.66 degrees, Pitch: -18.09 degrees",,,
01:07.7,"Roll: -12.14 degrees, Pitch: -18.36 degrees",,,
01:07.7,"Roll: -12.03 degrees, Pitch: -18.40 degrees",,,
01:07.7,"Roll: -12.34 degrees, Pitch: -18.62 degrees",,,
01:07.7,"Roll: -12.26 degrees, Pitch: -18.44 degrees",,,
01:07.7,"Roll: -12.23 degrees, Pitch: -18.27 degrees",,,
01:07.7,"Roll: -12.59 degrees, Pitch: -17.99 degrees",,,
01:07.8,"Roll: -12.08 degrees, Pitch: -18.63 degrees",,,
01:07.8,"Roll: -11.98 degrees, Pitch: -18.32 degrees",,,
01:07.8,"Roll: -12.30 degrees, Pitch: -18.05 degrees",,,
