Timestamp,"Data
"
18:48.3,"Roll: -11.76 degrees, Pitch: -11.19 degrees"
18:48.4,"Roll: -12.65 degrees, Pitch: -11.08 degrees"
18:48.4,"Roll: -12.14 degrees, Pitch: -10.37 degrees"
18:48.4,"Roll: -11.72 degrees, Pitch: -10.45 degrees"
18:48.4,"Roll: -11.87 degrees, Pitch: -10.33 degrees"
18:48.4,"Roll: -12.75 degrees, Pitch: -10.34 degrees"
18:48.4,"Roll: -12.82 degrees, Pitch: -10.69 degrees"
18:48.4,"Roll: -12.81 degrees, Pitch: -10.74 degrees"
18:48.4,"Roll: -12.71 degrees, Pitch: -10.67 degrees"
18:48.4,"Roll: -12.43 degrees, Pitch: -10.48 degrees"
18:48.5,"Roll: -11.62 degrees, Pitch: -10.77 degrees"
18:48.5,"Roll: -11.35 degrees, Pitch: -10.99 degrees"
18:48.5,"Roll: -11.78 degrees, Pitch: -10.40 degrees"
18:48.5,"Roll: -11.60 degrees, Pitch: -10.41 degrees"
18:48.5,"Roll: -11.94 degrees, Pitch: -10.81 degrees"
18:48.5,"Roll: -11.45 degrees, Pitch: -10.37 degrees"
18:48.5,"Roll: -11.38 degrees, Pitch: -10.11 degrees"
18:48.5,"Roll: -11.38 degrees, Pitch: -9.80 degrees"
18:48.5,"Roll: -11.24 degrees, Pitch: -9.91 degrees"
18:48.6,"Roll: -10.12 degrees, Pitch: -11.07 degrees"
18:48.6,"Roll: -8.85 degrees, Pitch: -11.16 degrees"
18:48.6,"Roll: -8.84 degrees, Pitch: -10.84 degrees"
18:48.6,"Roll: -8.37 degrees, Pitch: -10.69 degrees"
18:48.6,"Roll: -7.51 degrees, Pitch: -10.44 degrees"
18:48.6,"Roll: -6.38 degrees, Pitch: -10.20 degrees"
18:48.6,"Roll: -5.93 degrees, Pitch: -9.87 degrees"
18:48.6,"Roll: -4.78 degrees, Pitch: -10.00 degrees"
18:48.6,"Roll: -4.48 degrees, Pitch: -10.59 degrees"
18:48.7,"Roll: -4.19 degrees, Pitch: -11.16 degrees"
18:48.7,"Roll: -3.74 degrees, Pitch: -11.09 degrees"
18:48.7,"Roll: -3.85 degrees, Pitch: -11.56 degrees"
18:48.7,"Roll: -3.22 degrees, Pitch: -11.81 degrees"
18:48.7,"Roll: -3.05 degrees, Pitch: -11.56 degrees"
18:48.7,"Roll: -3.10 degrees, Pitch: -11.51 degrees"
18:48.7,"Roll: -3.07 degrees, Pitch: -11.04 degrees"
18:48.7,"Roll: -2.28 degrees, Pitch: -10.11 degrees"
18:48.7,"Roll: -1.90 degrees, Pitch: -9.82 degrees"
18:48.8,"Roll: -1.69 degrees, Pitch: -10.39 degrees"
18:48.8,"Roll: -1.86 degrees, Pitch: -10.70 degrees"
18:48.8,"Roll: -2.28 degrees, Pitch: -10.34 degrees"
18:48.8,"Roll: -2.72 degrees, Pitch: -10.79 degrees"
18:48.8,"Roll: -3.04 degrees, Pitch: -11.59 degrees"
18:48.8,"Roll: -2.87 degrees, Pitch: -11.64 degrees"
18:48.8,"Roll: -3.15 degrees, Pitch: -11.37 degrees"
18:48.8,"Roll: -3.33 degrees, Pitch: -11.41 degrees"
18:48.8,"Roll: -2.60 degrees, Pitch: -10.71 degrees"
18:48.9,"Roll: -2.70 degrees, Pitch: -10.83 degrees"
18:48.9,"Roll: -2.89 degrees, Pitch: -10.76 degrees"
18:48.9,"Roll: -2.42 degrees, Pitch: -10.49 degrees"
18:48.9,"Roll: -2.37 degrees, Pitch: -10.86 degrees"
18:48.9,"Roll: -1.78 degrees, Pitch: -10.17 degrees"
18:48.9,"Roll: -1.58 degrees, Pitch: -11.08 degrees"
18:48.9,"Roll: -0.73 degrees, Pitch: -12.50 degrees"
18:48.9,"Roll: -0.03 degrees, Pitch: -11.87 degrees"
18:48.9,"Roll: 1.75 degrees, Pitch: -10.51 degrees"
18:48.9,"Roll: 5.23 degrees, Pitch: -9.68 degrees"
18:49.0,"Roll: 7.84 degrees, Pitch: -10.17 degrees"
18:49.0,"Roll: 7.18 degrees, Pitch: -11.72 degrees"
18:49.0,"Roll: 7.20 degrees, Pitch: -17.03 degrees"
18:49.0,"Roll: 6.49 degrees, Pitch: -18.20 degrees"
18:49.0,"Roll: 13.47 degrees, Pitch: -18.37 degrees"
18:49.0,"Roll: 18.52 degrees, Pitch: -20.30 degrees"
18:49.0,"Roll: 19.73 degrees, Pitch: -21.69 degrees"
18:49.0,"Roll: 23.45 degrees, Pitch: -19.33 degrees"
18:49.0,"Roll: 28.07 degrees, Pitch: -19.18 degrees"
18:49.1,"Roll: 32.21 degrees, Pitch: -19.52 degrees"
18:49.1,"Roll: 37.02 degrees, Pitch: -19.67 degrees"
18:49.1,"Notification sent: Angle 40 detected"
18:49.2,"Notification sent: Angle 50 detected"
18:49.6,"Roll: 34.03 degrees, Pitch: -8.51 degrees"
18:49.6,"Roll: 31.00 degrees, Pitch: -8.78 degrees"
18:49.6,"Roll: 28.18 degrees, Pitch: -6.18 degrees"
18:49.6,"Roll: 26.25 degrees, Pitch: -4.90 degrees"
18:49.6,"Roll: 23.24 degrees, Pitch: -4.77 degrees"
18:49.6,"Roll: 18.90 degrees, Pitch: -7.63 degrees"
18:49.6,"Roll: 16.84 degrees, Pitch: -8.06 degrees"
18:49.6,"Roll: 12.10 degrees, Pitch: -8.85 degrees"
18:49.6,"Roll: 7.80 degrees, Pitch: -12.20 degrees"
18:49.6,"Roll: 2.10 degrees, Pitch: -13.35 degrees"
18:49.7,"Roll: -1.69 degrees, Pitch: -13.69 degrees"
18:49.7,"Roll: -4.14 degrees, Pitch: -13.65 degrees"
18:49.7,"Roll: -5.36 degrees, Pitch: -13.86 degrees"
18:49.7,"Roll: -5.10 degrees, Pitch: -15.32 degrees"
18:49.7,"Roll: -5.54 degrees, Pitch: -15.56 degrees"
18:49.7,"Roll: -7.46 degrees, Pitch: -16.08 degrees"
18:49.7,"Roll: -10.97 degrees, Pitch: -16.41 degrees"
18:49.7,"Roll: -13.71 degrees, Pitch: -16.68 degrees"
18:49.7,"Roll: -14.94 degrees, Pitch: -16.71 degrees"
18:49.8,"Roll: -15.25 degrees, Pitch: -16.18 degrees"
18:49.8,"Roll: -15.27 degrees, Pitch: -16.28 degrees"
18:49.8,"Roll: -16.46 degrees, Pitch: -16.54 degrees"
18:49.8,"Roll: -17.53 degrees, Pitch: -16.63 degrees"
18:49.8,"Roll: -18.78 degrees, Pitch: -16.78 degrees"
18:49.8,"Roll: -20.74 degrees, Pitch: -17.15 degrees"
18:49.8,"Roll: -21.44 degrees, Pitch: -17.34 degrees"
18:49.8,"Roll: -21.30 degrees, Pitch: -18.33 degrees"
18:49.8,"Roll: -20.37 degrees, Pitch: -18.18 degrees"
18:49.9,"Roll: -20.41 degrees, Pitch: -17.98 degrees"
18:49.9,"Roll: -21.29 degrees, Pitch: -18.01 degrees"
18:49.9,"Roll: -21.36 degrees, Pitch: -17.44 degrees"
18:49.9,"Roll: -21.30 degrees, Pitch: -17.38 degrees"
18:49.9,"Roll: -20.46 degrees, Pitch: -18.46 degrees"
18:49.9,"Roll: -19.27 degrees, Pitch: -19.18 degrees"
18:49.9,"Roll: -18.88 degrees, Pitch: -18.68 degrees"
18:49.9,"Roll: -19.14 degrees, Pitch: -18.72 degrees"
18:49.9,"Roll: -18.62 degrees, Pitch: -19.14 degrees"
18:50.0,"Roll: -17.33 degrees, Pitch: -19.50 degrees"
18:50.0,"Roll: -16.60 degrees, Pitch: -18.92 degrees"
18:50.0,"Roll: -16.83 degrees, Pitch: -18.26 degrees"
18:50.0,"Roll: -16.69 degrees, Pitch: -16.99 degrees"
18:50.0,"Roll: -16.43 degrees, Pitch: -16.92 degrees"
18:50.0,"Roll: -15.65 degrees, Pitch: -17.18 degrees"
18:50.0,"Roll: -14.84 degrees, Pitch: -17.29 degrees"
18:50.0,"Roll: -15.59 degrees, Pitch: -16.49 degrees"
18:50.0,"Roll: -16.41 degrees, Pitch: -16.38 degrees"
18:50.1,"Roll: -16.45 degrees, Pitch: -18.11 degrees"
18:50.1,"Roll: -15.45 degrees, Pitch: -17.92 degrees"
18:50.1,"Roll: -15.87 degrees, Pitch: -17.33 degrees"
18:50.1,"Roll: -16.16 degrees, Pitch: -17.35 degrees"
18:50.1,"Roll: -15.93 degrees, Pitch: -18.15 degrees"
18:50.1,"Roll: -15.96 degrees, Pitch: -17.95 degrees"
18:50.1,"Roll: -15.58 degrees, Pitch: -17.80 degrees"
18:50.1,"Roll: -15.80 degrees, Pitch: -17.19 degrees"
18:50.1,"Roll: -15.89 degrees, Pitch: -17.14 degrees"
18:50.2,"Roll: -15.77 degrees, Pitch: -17.14 degrees"
18:50.2,"Roll: -15.88 degrees, Pitch: -17.39 degrees"
18:50.2,"Roll: -16.15 degrees, Pitch: -17.80 degrees"
18:50.2,"Roll: -15.81 degrees, Pitch: -17.96 degrees"
18:50.2,"Roll: -15.58 degrees, Pitch: -17.83 degrees"
18:50.2,"Roll: -15.73 degrees, Pitch: -17.98 degrees"
18:50.2,"Roll: -15.84 degrees, Pitch: -18.47 degrees"
18:50.2,"Roll: -15.70 degrees, Pitch: -17.86 degrees"
18:50.2,"Roll: -15.31 degrees, Pitch: -17.29 degrees"
18:50.3,"Roll: -15.61 degrees, Pitch: -17.47 degrees"
18:50.3,"Roll: -15.27 degrees, Pitch: -17.37 degrees"
18:50.3,"Roll: -14.84 degrees, Pitch: -17.85 degrees"
18:50.3,"Roll: -14.67 degrees, Pitch: -17.38 degrees"
18:50.3,"Roll: -14.95 degrees, Pitch: -17.93 degrees"
18:50.3,"Roll: -14.91 degrees, Pitch: -17.91 degrees"
18:50.3,"Roll: -14.64 degrees, Pitch: -17.84 degrees"
18:50.3,"Roll: -15.27 degrees, Pitch: -17.95 degrees"
18:50.3,"Roll: -15.29 degrees, Pitch: -18.20 degrees"
18:50.4,"Roll: -15.15 degrees, Pitch: -18.20 degrees"
18:50.4,"Roll: -15.25 degrees, Pitch: -18.26 degrees"
18:50.4,"Roll: -15.23 degrees, Pitch: -18.32 degrees"
18:50.4,"Roll: -15.02 degrees, Pitch: -18.56 degrees"
18:50.4,"Roll: -15.30 degrees, Pitch: -18.34 degrees"
18:50.4,"Roll: -15.65 degrees, Pitch: -18.11 degrees"
18:50.4,"Roll: -15.09 degrees, Pitch: -17.89 degrees"
18:50.4,"Roll: -15.30 degrees, Pitch: -17.86 degrees"
18:50.4,"Roll: -15.15 degrees, Pitch: -17.61 degrees"
18:50.5,"Roll: -15.03 degrees, Pitch: -18.16 degrees"
18:50.5,"Roll: -14.91 degrees, Pitch: -18.22 degrees"
18:50.5,"Roll: -14.86 degrees, Pitch: -18.05 degrees"
18:50.5,"Roll: -15.12 degrees, Pitch: -18.02 degrees"
18:50.5,"Roll: -15.02 degrees, Pitch: -17.58 degrees"
18:50.5,"Roll: -15.12 degrees, Pitch: -17.42 degrees"
18:50.5,"Roll: -14.60 degrees, Pitch: -17.81 degrees"
18:50.5,"Roll: -14.57 degrees, Pitch: -17.66 degrees"
18:50.5,"Roll: -14.84 degrees, Pitch: -17.43 degrees"
18:50.6,"Roll: -15.17 degrees, Pitch: -17.09 degrees"
18:50.6,"Roll: -15.50 degrees, Pitch: -17.75 degrees"
18:50.6,"Roll: -15.13 degrees, Pitch: -18.06 degrees"
18:50.6,"Roll: -15.28 degrees, Pitch: -17.47 degrees"
18:50.6,"Roll: -14.73 degrees, Pitch: -17.69 degrees"
18:50.6,"Roll: -14.89 degrees, Pitch: -17.28 degrees"
18:50.6,"Roll: -15.42 degrees, Pitch: -17.56 degrees"
18:50.6,"Roll: -15.68 degrees, Pitch: -17.54 degrees"
18:50.6,"Roll: -14.98 degrees, Pitch: -17.45 degrees"
18:50.7,"Roll: -14.75 degrees, Pitch: -17.71 degrees"
18:50.7,"Roll: -15.95 degrees, Pitch: -17.98 degrees"
18:50.7,"Roll: -15.61 degrees, Pitch: -18.36 degrees"
18:50.7,"Roll: -15.48 degrees, Pitch: -18.38 degrees"
18:50.7,"Roll: -14.77 degrees, Pitch: -18.46 degrees"
18:50.7,"Roll: -11.81 degrees, Pitch: -17.34 degrees"
18:50.7,"Roll: -12.20 degrees, Pitch: -17.89 degrees"
18:50.7,"Roll: -12.15 degrees, Pitch: -16.74 degrees"
18:50.7,"Roll: -11.83 degrees, Pitch: -16.47 degrees"
18:50.7,"Roll: -12.60 degrees, Pitch: -16.45 degrees"
18:50.8,"Roll: -11.38 degrees, Pitch: -16.32 degrees"
18:50.8,"Roll: -10.28 degrees, Pitch: -16.17 degrees"
18:50.8,"Roll: -9.75 degrees, Pitch: -16.55 degrees"
18:50.8,"Roll: -8.13 degrees, Pitch: -16.50 degrees"
18:50.8,"Roll: -6.75 degrees, Pitch: -16.11 degrees"
18:50.8,"Roll: -6.04 degrees, Pitch: -15.92 degrees"
18:50.8,"Roll: -5.57 degrees, Pitch: -14.95 degrees"
18:50.8,"Roll: -4.46 degrees, Pitch: -14.14 degrees"
18:50.8,"Roll: -1.99 degrees, Pitch: -12.92 degrees"
18:50.9,"Roll: 1.09 degrees, Pitch: -13.30 degrees"
18:50.9,"Roll: 3.54 degrees, Pitch: -13.75 degrees"
18:50.9,"Roll: 5.26 degrees, Pitch: -16.85 degrees"
18:50.9,"Roll: 7.14 degrees, Pitch: -18.08 degrees"
18:50.9,"Roll: 11.62 degrees, Pitch: -17.84 degrees"
18:50.9,"Roll: 16.87 degrees, Pitch: -18.77 degrees"
18:50.9,"Roll: 23.67 degrees, Pitch: -18.78 degrees"
18:50.9,"Roll: 28.62 degrees, Pitch: -16.99 degrees"
18:50.9,"Roll: 29.76 degrees, Pitch: -17.60 degrees"
18:51.0,"Roll: 31.16 degrees, Pitch: -14.34 degrees"
18:51.0,"Notification sent: Angle 40 detected"
18:51.0,"Notification sent: Angle 50 detected"
18:51.4,"Roll: 25.84 degrees, Pitch: -9.20 degrees"
18:51.4,"Roll: 21.78 degrees, Pitch: -7.93 degrees"
18:51.5,"Roll: 19.43 degrees, Pitch: -7.74 degrees"
18:51.5,"Roll: 20.18 degrees, Pitch: -12.00 degrees"
18:51.5,"Roll: 5.36 degrees, Pitch: -11.77 degrees"
18:51.5,"Roll: 5.74 degrees, Pitch: -7.39 degrees"
18:51.5,"Roll: 5.56 degrees, Pitch: -5.15 degrees"
18:51.5,"Roll: -0.93 degrees, Pitch: -9.93 degrees"
18:51.5,"Roll: -3.64 degrees, Pitch: -11.78 degrees"
18:51.5,"Roll: -4.98 degrees, Pitch: -10.89 degrees"
18:51.5,"Roll: -9.20 degrees, Pitch: -10.80 degrees"
18:51.6,"Roll: -14.52 degrees, Pitch: -11.13 degrees"
18:51.6,"Roll: -17.08 degrees, Pitch: -10.82 degrees"
18:51.6,"Roll: -17.01 degrees, Pitch: -10.51 degrees"
18:51.6,"Roll: -16.76 degrees, Pitch: -9.81 degrees"
18:51.6,"Roll: -17.74 degrees, Pitch: -8.78 degrees"
18:51.6,"Roll: -18.80 degrees, Pitch: -9.73 degrees"
18:51.6,"Roll: -20.23 degrees, Pitch: -9.24 degrees"
18:51.6,"Roll: -21.57 degrees, Pitch: -10.78 degrees"
18:51.6,"Roll: -21.53 degrees, Pitch: -11.39 degrees"
18:51.6,"Roll: -21.64 degrees, Pitch: -11.97 degrees"
18:51.7,"Roll: -21.63 degrees, Pitch: -11.42 degrees"
18:51.7,"Roll: -22.08 degrees, Pitch: -12.08 degrees"
18:51.7,"Roll: -22.14 degrees, Pitch: -12.25 degrees"
18:51.7,"Roll: -21.32 degrees, Pitch: -12.07 degrees"
18:51.7,"Roll: -21.27 degrees, Pitch: -12.29 degrees"
18:51.7,"Roll: -20.42 degrees, Pitch: -12.51 degrees"
18:51.7,"Roll: -19.44 degrees, Pitch: -13.90 degrees"
18:51.7,"Roll: -18.07 degrees, Pitch: -14.84 degrees"
18:51.7,"Roll: -17.65 degrees, Pitch: -14.27 degrees"
18:51.8,"Roll: -18.23 degrees, Pitch: -14.76 degrees"
18:51.8,"Roll: -17.91 degrees, Pitch: -14.20 degrees"
18:51.8,"Roll: -16.34 degrees, Pitch: -14.22 degrees"
18:51.8,"Roll: -15.08 degrees, Pitch: -13.29 degrees"
18:51.8,"Roll: -15.09 degrees, Pitch: -12.92 degrees"
18:51.8,"Roll: -15.54 degrees, Pitch: -11.49 degrees"
18:51.8,"Roll: -15.24 degrees, Pitch: -11.76 degrees"
18:51.8,"Roll: -14.44 degrees, Pitch: -12.59 degrees"
18:51.8,"Roll: -14.89 degrees, Pitch: -12.66 degrees"
18:51.9,"Roll: -16.12 degrees, Pitch: -12.14 degrees"
18:51.9,"Roll: -16.70 degrees, Pitch: -11.93 degrees"
18:51.9,"Roll: -16.04 degrees, Pitch: -12.45 degrees"
18:51.9,"Roll: -15.54 degrees, Pitch: -13.16 degrees"
18:51.9,"Roll: -16.00 degrees, Pitch: -13.18 degrees"
18:51.9,"Roll: -16.52 degrees, Pitch: -12.99 degrees"
18:51.9,"Roll: -16.58 degrees, Pitch: -13.14 degrees"
18:51.9,"Roll: -17.42 degrees, Pitch: -12.70 degrees"
18:51.9,"Roll: -17.43 degrees, Pitch: -12.35 degrees"
18:52.0,"Roll: -17.32 degrees, Pitch: -12.65 degrees"
18:52.0,"Roll: -16.96 degrees, Pitch: -12.86 degrees"
18:52.0,"Roll: -17.27 degrees, Pitch: -12.40 degrees"
18:52.0,"Roll: -18.16 degrees, Pitch: -12.49 degrees"
18:52.0,"Roll: -18.15 degrees, Pitch: -12.42 degrees"
18:52.0,"Roll: -18.24 degrees, Pitch: -12.09 degrees"
18:52.0,"Roll: -17.17 degrees, Pitch: -12.21 degrees"
18:52.0,"Roll: -16.62 degrees, Pitch: -12.76 degrees"
18:52.0,"Roll: -16.83 degrees, Pitch: -12.92 degrees"
18:52.1,"Roll: -17.26 degrees, Pitch: -12.32 degrees"
18:52.1,"Roll: -17.06 degrees, Pitch: -12.01 degrees"
18:52.1,"Roll: -15.82 degrees, Pitch: -12.06 degrees"
18:52.1,"Roll: -15.81 degrees, Pitch: -11.99 degrees"
18:52.1,"Roll: -15.95 degrees, Pitch: -11.42 degrees"
18:52.1,"Roll: -16.16 degrees, Pitch: -11.61 degrees"
18:52.1,"Roll: -16.75 degrees, Pitch: -11.73 degrees"
18:52.1,"Roll: -16.74 degrees, Pitch: -11.84 degrees"
18:52.1,"Roll: -16.33 degrees, Pitch: -11.99 degrees"
18:52.2,"Roll: -16.53 degrees, Pitch: -12.54 degrees"
18:52.2,"Roll: -15.93 degrees, Pitch: -12.64 degrees"
18:52.2,"Roll: -16.36 degrees, Pitch: -12.69 degrees"
18:52.2,"Roll: -17.29 degrees, Pitch: -12.47 degrees"
18:52.2,"Roll: -16.99 degrees, Pitch: -11.89 degrees"
18:52.2,"Roll: -16.78 degrees, Pitch: -12.00 degrees"
18:52.2,"Roll: -17.10 degrees, Pitch: -12.14 degrees"
18:52.2,"Roll: -16.64 degrees, Pitch: -11.86 degrees"
18:52.2,"Roll: -17.26 degrees, Pitch: -11.14 degrees"
18:52.3,"Roll: -16.83 degrees, Pitch: -11.90 degrees"
18:52.3,"Roll: -17.21 degrees, Pitch: -12.17 degrees"
18:52.3,"Roll: -17.21 degrees, Pitch: -11.88 degrees"
18:52.3,"Roll: -16.90 degrees, Pitch: -11.66 degrees"
18:52.3,"Roll: -16.23 degrees, Pitch: -12.13 degrees"
18:52.3,"Roll: -16.45 degrees, Pitch: -11.98 degrees"
18:52.3,"Roll: -16.95 degrees, Pitch: -11.44 degrees"
18:52.3,"Roll: -17.47 degrees, Pitch: -11.83 degrees"
18:52.3,"Roll: -17.22 degrees, Pitch: -11.61 degrees"
18:52.4,"Roll: -16.69 degrees, Pitch: -11.58 degrees"
18:52.4,"Roll: -16.21 degrees, Pitch: -11.47 degrees"
18:52.4,"Roll: -16.55 degrees, Pitch: -11.95 degrees"
18:52.4,"Roll: -16.77 degrees, Pitch: -12.15 degrees"
18:52.4,"Roll: -16.28 degrees, Pitch: -12.34 degrees"
18:52.4,"Roll: -16.85 degrees, Pitch: -12.27 degrees"
18:52.4,"Roll: -17.19 degrees, Pitch: -12.32 degrees"
18:52.4,"Roll: -16.99 degrees, Pitch: -11.80 degrees"
18:52.4,"Roll: -16.69 degrees, Pitch: -11.49 degrees"
18:52.5,"Roll: -16.70 degrees, Pitch: -11.40 degrees"
18:52.5,"Roll: -16.95 degrees, Pitch: -11.58 degrees"
18:52.5,"Roll: -16.23 degrees, Pitch: -12.33 degrees"
18:52.5,"Roll: -16.59 degrees, Pitch: -12.31 degrees"
18:52.5,"Roll: -16.50 degrees, Pitch: -12.44 degrees"
18:52.5,"Roll: -17.29 degrees, Pitch: -12.05 degrees"
18:52.5,"Roll: -16.93 degrees, Pitch: -13.05 degrees"
18:52.5,"Roll: -17.46 degrees, Pitch: -12.18 degrees"
18:52.5,"Roll: -17.03 degrees, Pitch: -12.12 degrees"
18:52.6,"Roll: -16.56 degrees, Pitch: -12.19 degrees"
18:52.6,"Roll: -17.02 degrees, Pitch: -12.13 degrees"
18:52.6,"Roll: -17.18 degrees, Pitch: -12.07 degrees"
18:52.6,"Roll: -17.40 degrees, Pitch: -12.59 degrees"
18:52.6,"Roll: -17.22 degrees, Pitch: -12.50 degrees"
18:52.6,"Roll: -17.74 degrees, Pitch: -12.27 degrees"
18:52.6,"Roll: -16.61 degrees, Pitch: -12.74 degrees"
18:52.6,"Roll: -15.87 degrees, Pitch: -13.17 degrees"
18:52.6,"Roll: -16.45 degrees, Pitch: -12.39 degrees"
18:52.7,"Roll: -17.25 degrees, Pitch: -12.40 degrees"
18:52.7,"Roll: -16.60 degrees, Pitch: -12.38 degrees"
18:52.7,"Roll: -16.03 degrees, Pitch: -11.90 degrees"
18:52.7,"Roll: -15.88 degrees, Pitch: -11.92 degrees"
18:52.7,"Roll: -15.71 degrees, Pitch: -11.66 degrees"
18:52.7,"Roll: -15.55 degrees, Pitch: -11.78 degrees"
18:52.7,"Roll: -15.93 degrees, Pitch: -12.07 degrees"
18:52.7,"Roll: -16.24 degrees, Pitch: -12.44 degrees"
18:52.7,"Roll: -16.88 degrees, Pitch: -12.59 degrees"
18:52.7,"Roll: -17.11 degrees, Pitch: -12.42 degrees"
18:52.8,"Roll: -17.04 degrees, Pitch: -12.73 degrees"
18:52.8,"Roll: -17.38 degrees, Pitch: -12.85 degrees"
18:52.8,"Roll: -16.87 degrees, Pitch: -12.64 degrees"
18:52.8,"Roll: -17.10 degrees, Pitch: -12.44 degrees"
18:52.8,"Roll: -16.23 degrees, Pitch: -12.88 degrees"
18:52.8,"Roll: -15.25 degrees, Pitch: -13.15 degrees"
18:52.8,"Roll: -14.41 degrees, Pitch: -13.77 degrees"
18:52.8,"Roll: -14.66 degrees, Pitch: -13.47 degrees"
18:52.8,"Roll: -14.33 degrees, Pitch: -12.92 degrees"
18:52.9,"Roll: -13.02 degrees, Pitch: -12.62 degrees"
18:52.9,"Roll: -12.09 degrees, Pitch: -12.21 degrees"
18:52.9,"Roll: -11.94 degrees, Pitch: -11.68 degrees"
18:52.9,"Roll: -11.29 degrees, Pitch: -11.23 degrees"
18:52.9,"Roll: -11.46 degrees, Pitch: -11.18 degrees"
18:52.9,"Roll: -11.67 degrees, Pitch: -10.93 degrees"
18:52.9,"Roll: -10.94 degrees, Pitch: -11.36 degrees"
18:52.9,"Roll: -9.71 degrees, Pitch: -12.49 degrees"
18:52.9,"Roll: -9.10 degrees, Pitch: -12.93 degrees"
18:53.0,"Roll: -8.32 degrees, Pitch: -13.26 degrees"
18:53.0,"Roll: -7.42 degrees, Pitch: -13.25 degrees"
18:53.0,"Roll: -6.05 degrees, Pitch: -13.22 degrees"
18:53.0,"Roll: -5.01 degrees, Pitch: -13.21 degrees"
18:53.0,"Roll: -2.92 degrees, Pitch: -13.37 degrees"
18:53.0,"Roll: -1.13 degrees, Pitch: -13.56 degrees"
18:53.0,"Roll: 0.48 degrees, Pitch: -13.91 degrees"
18:53.0,"Roll: 0.63 degrees, Pitch: -14.13 degrees"
18:53.0,"Roll: 0.84 degrees, Pitch: -12.24 degrees"
18:53.1,"Roll: 3.37 degrees, Pitch: -11.18 degrees"
18:53.1,"Roll: 3.94 degrees, Pitch: -11.22 degrees"
18:53.1,"Roll: 5.46 degrees, Pitch: -9.94 degrees"
18:53.1,"Roll: 9.71 degrees, Pitch: -10.51 degrees"
18:53.1,"Roll: 12.69 degrees, Pitch: -11.48 degrees"
18:53.1,"Roll: 11.67 degrees, Pitch: -12.11 degrees"
18:53.1,"Roll: 13.50 degrees, Pitch: -13.72 degrees"
18:53.1,"Roll: 15.34 degrees, Pitch: -13.89 degrees"
18:53.1,"Roll: 21.20 degrees, Pitch: -13.71 degrees"
18:53.2,"Roll: 25.87 degrees, Pitch: -14.54 degrees"
18:53.2,"Roll: 28.07 degrees, Pitch: -13.17 degrees"
18:53.2,"Roll: 29.59 degrees, Pitch: -14.05 degrees"
18:53.2,"Roll: 31.88 degrees, Pitch: -14.87 degrees"
18:53.2,"Roll: 34.49 degrees, Pitch: -15.32 degrees"
18:53.2,"Roll: 38.63 degrees, Pitch: -15.33 degrees"
18:53.2,"Notification sent: Angle 40 detected"
18:53.3,"Notification sent: Angle 50 detected"
18:53.7,"Roll: 30.58 degrees, Pitch: -10.77 degrees"
18:53.7,"Roll: 22.04 degrees, Pitch: -10.86 degrees"
18:53.7,"Roll: 16.45 degrees, Pitch: -10.48 degrees"
18:53.7,"Roll: 12.01 degrees, Pitch: -8.65 degrees"
18:53.7,"Roll: 11.60 degrees, Pitch: -8.45 degrees"
18:53.7,"Roll: 11.10 degrees, Pitch: -11.80 degrees"
18:53.7,"Roll: 5.66 degrees, Pitch: -13.69 degrees"
18:53.7,"Roll: -2.86 degrees, Pitch: -14.23 degrees"
18:53.7,"Roll: -9.45 degrees, Pitch: -13.30 degrees"
18:53.8,"Roll: -12.76 degrees, Pitch: -13.91 degrees"
18:53.8,"Roll: -14.25 degrees, Pitch: -10.95 degrees"
18:53.8,"Roll: -16.36 degrees, Pitch: -10.22 degrees"
18:53.8,"Roll: -18.98 degrees, Pitch: -9.85 degrees"
18:53.8,"Roll: -21.61 degrees, Pitch: -10.74 degrees"
18:53.8,"Roll: -22.79 degrees, Pitch: -10.59 degrees"
18:53.8,"Roll: -26.08 degrees, Pitch: -10.51 degrees"
18:53.8,"Roll: -30.05 degrees, Pitch: -10.65 degrees"
18:53.8,"Roll: -31.97 degrees, Pitch: -9.76 degrees"
18:53.9,"Roll: -30.38 degrees, Pitch: -9.85 degrees"
18:53.9,"Roll: -29.15 degrees, Pitch: -11.02 degrees"
18:53.9,"Roll: -28.30 degrees, Pitch: -12.16 degrees"
18:53.9,"Roll: -28.28 degrees, Pitch: -12.30 degrees"
18:53.9,"Roll: -28.09 degrees, Pitch: -12.92 degrees"
18:53.9,"Roll: -28.66 degrees, Pitch: -13.54 degrees"
18:53.9,"Roll: -27.67 degrees, Pitch: -13.49 degrees"
18:53.9,"Roll: -26.49 degrees, Pitch: -14.46 degrees"
18:53.9,"Roll: -25.18 degrees, Pitch: -14.16 degrees"
18:54.0,"Roll: -24.09 degrees, Pitch: -13.95 degrees"
18:54.0,"Roll: -23.95 degrees, Pitch: -13.21 degrees"
18:54.0,"Roll: -23.68 degrees, Pitch: -13.13 degrees"
18:54.0,"Roll: -24.48 degrees, Pitch: -13.06 degrees"
18:54.0,"Roll: -22.80 degrees, Pitch: -13.41 degrees"
18:54.0,"Roll: -21.51 degrees, Pitch: -14.57 degrees"
18:54.0,"Roll: -21.30 degrees, Pitch: -15.07 degrees"
18:54.0,"Roll: -20.99 degrees, Pitch: -15.41 degrees"
18:54.0,"Roll: -20.78 degrees, Pitch: -15.50 degrees"
